"","sci_name_out","intercept","trend_past","sd_past","trend_BAU","sd_BAU","trend_SSP1","sd_SSP1","trend_SSP3","sd_SSP3","trend_nac","sd_nac","trend_nfn","sd_nfn","trend_nfs","sd_nfs","trend_past_signif","sd_past_signif","trend_BAU_signif","sd_BAU_signif","trend_SSP1_signif","sd_SSP1_signif","trend_SSP3_signif","sd_SSP3_signif","trend_nac_signif","sd_nac_signif","trend_nfn_signif","sd_nfn_signif","trend_nfs_signif","sd_nfs_signif","PLS","pressure_removed"
"3115","Erithacus rubecula",3.20342593490486,-0.0153336278720591,0.0727836525353246,-0.0421940985370641,0.120845415227811,0.00695021550034388,0.119717562786606,-0.110281958889985,0.1141285626836,-0.0245845218408505,0.1156654444673,-0.00159692265831347,0.119226010390423,-0.0113108214946016,0.113932757792417,0.0445571330453031,0.0541353617705739,0.0184725444139216,0.10911096026136,0.0610994688838618,0.102965873671726,-0.0643437221074744,0.104816828561673,0.0233387794200283,0.106431303907686,0.0394111839258904,0.109838147623187,0.0357150619357127,0.106315703843662,"10","none"
"3116","Erithacus rubecula",2.51798790537641,0.0920049855050662,0.0562504114956323,0.162873500897571,0.0753009134551975,0.256371195666673,0.0822029454941011,0.221674334758381,0.0737871628158195,0.300124232134386,0.0749560136807515,0.289258238897091,0.0772413198781909,0.278938282730243,0.0726175254448749,0.13841990348336,0.0444680078908947,0.13841990348336,0.041817167472702,0.251650743154789,0.0503578453403001,0.19124048400312,0.0429421793162389,0.257162130335871,0.0452103190638889,0.248860859270132,0.0447119790988918,0.245374143394878,0.0454623840691087,"11","none"
"3117","Erithacus rubecula",1.97256464225392,0.150168340246703,0.0460546125086237,0.0904399843190939,0.0490863125458796,0.088763808412341,0.0529946613534716,0.121759619587617,0.0658151376879222,0.0729402292066707,0.0561925538286923,0.0646550086918972,0.0517904704245313,0.0603437475945462,0.0578030141508515,0.113972386959196,0.0408950234833058,0.113972386959196,0.0404683304446068,0.12127713760713,0.0393855001540768,0.122040914001274,0.0385498452096436,0.143852091401986,0.0379765414235766,0.128893609235713,0.0381316281059837,0.135296538245743,0.0375864756443047,"12","none"
"3118","Erithacus rubecula",6.39880802133559,0.0228045444368742,0.0938197876173586,0.117906148793031,0.0987734747654227,0.0994260982652574,0.0998200709531652,0.11575175514219,0.0872039063005329,0.0856989567660379,0.111719113160081,0.0968428539723868,0.102414941828609,0.106644390649203,0.093302235793493,0.0920608738341725,0.0523496223495193,0.0920608738341725,0.0533941784397273,0.0843199513083969,0.0514473082642185,0.0926832597050048,0.0522972960940575,0.0818347306677092,0.0552353216483801,0.0822885532250832,0.0554012777037095,0.0931500492255762,0.0542641960282503,"13","none"
"3119","Erithacus rubecula",4.14640007712984,0.0922168022233616,0.116545434558838,0.124720332845957,0.122577482716692,-0.152941169392614,0.362853538189044,0.10146787167447,0.122896581014419,0.0316666764513893,0.187841964256808,-0.0383537329201532,0.153551895395921,0.0307662535496381,0.188152784533379,0.115642457001341,0.0815533375942425,0.160823964678649,0.0835257065653929,0.112565891320941,0.0791877704167295,0.135532826811521,0.078650819839927,0.0594407510612983,0.0820859484948096,0.057638517093484,0.0819033956307661,0.0586542543013081,0.0813461407527343,"14","none"
"3120","Erithacus rubecula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA
"3121","Erithacus rubecula",2.38382578265528,0.0466238610142321,0.12230737061634,0.543287567496661,0.145164704336248,0.459760904961604,0.190421281431708,0.527422445955602,0.167904546848055,0.382728441079471,0.299409568391615,0.470534259462201,0.198255551473275,0.504668358027702,0.171475740942694,0.0316358981589606,0.102281873683454,0.467155261609219,0.125274567327732,0.467155261609219,0.128846326084934,0.467155261609219,0.132632452869811,0.467155261609219,0.136524173625995,0.467155261609219,0.130848908842807,0.467155261609219,0.13194074051769,"16","none"
"3122","Erithacus rubecula",-1.37486063155942,0.113819411530888,0.155579128231953,0.524790970132456,0.2111870360017,-0.0328919832086065,0.245987428355459,0.396125071356889,0.224462033957489,0.360852612445259,0.209721301485303,-0.0102482039633485,0.251454521505626,0.0795579846213994,0.228811446471623,0.204198857968111,0.113700597081504,0.478377278393437,0.159303581616844,-0.0309857963807179,0.20463838159241,0.218516388707107,0.16347355558305,0.331420190704244,0.156108959544006,0.00401248047560319,0.193488738843884,0.0973014881092076,0.184954375573541,"17","none"
"3123","Erithacus rubecula",1.82064339178213,0.0502004451558202,0.0126315107414669,0.0850226838837153,0.0205285746127007,0.114589490310595,0.0229417157099728,0.0990082413449688,0.023217095491413,0.0393606725105264,0.0214725911335659,0.0820219599940454,0.0211995403786747,0.0453050777714218,0.0217968194313452,0.0505693310284195,0.0112607466211846,0.0830203455351172,0.0192994552946555,0.114963834849502,0.021196737105395,0.101596524532446,0.0200556883111499,0.0376834647359658,0.0200015828051225,0.0788247413920166,0.0197820926919844,0.042838406305005,0.0194337069444278,"18","none"
"3124","Erithacus rubecula",1.55491312754715,0.0606928550771402,0.0258273155293874,0.12473714986164,0.0312154899815399,0.0125669991858696,0.0346599191043375,0.134618869683995,0.0379187311436228,0.0465046581862347,0.0325041417207909,0.0493282321250391,0.0341420546687669,0.0426745426132396,0.0347449643383564,0.0728196425279722,0.0236454254143379,0.0728196425279722,0.0241013189002435,-0.0393505081477983,0.0269089903433947,0.0827013623503267,0.0310450114695312,-0.00541284914743324,0.0246753467576109,-0.00258927520862881,0.0288988259196844,-0.00924296472042834,0.0267894850293692,"19","none"
"3125","Erithacus rubecula",2.87075125173654,-0.0323709761211465,0.0667052096870841,0.0342489827413278,0.0895891705196068,0.02667465823696,0.0888963656757229,0.00846782818486519,0.0935391301979545,0.0151025234953705,0.0871110436612758,-0.000426445994896087,0.0938440315705874,-0.000515564669216619,0.0892152004425767,-0.0405416499441988,0.0567673958844523,0.0586810879192527,0.0870126794581383,0.0667503996595413,0.0882379222357926,0.0681988434352602,0.0855082848646605,0.0603340910548692,0.087493489765407,0.0581008104267132,0.0901180550104507,0.0542214964645633,0.087995021548909,"21","none"
"3126","Erithacus rubecula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"3127","Erithacus rubecula",2.84627863110243,0.028064937428251,0.0163124814903833,-0.0176892851961486,0.0404998729785241,-0.00616333012172191,0.0402986841796081,-0.00518687794599577,0.0420408482531162,-0.023439586114585,0.0421480620224576,0.00050401621208665,0.0443959354444193,-0.00240896562245466,0.0438559504028252,0.0280046887106954,0.0165942281932379,-0.0310627593698981,0.0395631638023795,-0.018625999292547,0.0414224475585291,-0.0183195816917248,0.038848172610516,-0.036357842823325,0.0401995589098023,-0.0135914002348844,0.0405597019446416,-0.0162427663391683,0.0404860007429421,"23","none"
"3128","Erithacus rubecula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA
"3129","Erithacus rubecula",4.62475485983755,-0.0197050221256665,0.141806502194255,-0.0217285737444042,0.144468952577419,-0.0274048790943943,0.142316416486173,-0.0269123906043227,0.151698254900462,-0.0279199675291274,0.147818106595881,-0.0404045046495267,0.138707367782899,-0.0252776845471422,0.136838342369698,-0.0750827255647134,0.11352086407084,-0.0750827255647134,0.115284467524165,-0.0820767910121604,0.114019815371264,-0.0792014400414017,0.112719307177092,-0.081234052729585,0.113834091673432,-0.0822358508572689,0.117622557944573,-0.081241767078697,0.112879171417428,"25","none"
"3130","Erithacus rubecula",2.61782569830238,0.0449060992053102,0.00269687216914169,0.00744720177344917,0.00653342393483367,0.0095702493951285,0.00707091274462174,0.0150375340238986,0.00736867754286041,0.0046041711238521,0.00701248058916754,0.00286750112845142,0.0066392556592478,0.00499550957572524,0.0068263126307474,0.0447439197837272,0.00267574946732804,0.00538857614813561,0.00575264084515158,0.00870539841169174,0.00592421476648816,0.0147671720321382,0.0064648479491815,0.00502643470757737,0.00640870790983354,0.0035135076816419,0.00610402853562964,0.00497135924937446,0.00609302577469026,"europe","none"
"3131","Erithacus rubecula",2.61782569830238,-0.00221279706911102,0.000326310949004672,-0.0396716945009721,0.00584245035439489,-0.0375486468792928,0.00621264701150973,-0.0320813622505227,0.00665572823645084,-0.0425147251505692,0.00655370097687282,-0.0442513951459698,0.00632969583881039,-0.042123386698696,0.0063595238380287,-0.00237497649069407,0.0002744466473534,-0.0417303201262857,0.00511732648730562,-0.0384134978627295,0.00563776384984555,-0.032351724242283,0.00589481087933122,-0.0420924615668439,0.0059609494700813,-0.0436053885927794,0.00532255302996202,-0.0421475370250468,0.00550326033401521,"europe","year"
"3132","Erithacus rubecula",2.61782569830238,0.0447762892162744,0.00270964840576739,0.00731739178441336,0.00622476147780885,0.0104624485129594,0.00688119998994766,0.0164735291284711,0.00706691519286426,0.00625933188271897,0.00685291444056426,0.00484915895750514,0.00680635670292474,0.00636735999638462,0.0064501859505586,0.0447439197837272,0.00259112838748198,0.00538857614813561,0.00584034671159591,0.00870539841169174,0.00612552872453626,0.0147671720321382,0.00656737109375577,0.00502643470757737,0.00631152137109641,0.0035135076816419,0.00592229950140131,0.00497135924937446,0.00612697452129018,"europe","d_impervious"
"3133","Erithacus rubecula",2.61782569830238,0.0448214606314854,0.00269501556751716,0.00736256319962428,0.00650143736476545,0.00965737635631376,0.00703438876486208,0.0151753539900186,0.00715993068050135,0.00521545101116337,0.00680787722570791,0.00337602691504105,0.00698288212548791,0.00544368589116796,0.00685212308773239,0.0447439197837272,0.00280819081342903,0.00538857614813561,0.00592599777649291,0.00870539841169174,0.00636202040979807,0.0147671720321382,0.00666623341486492,0.00502643470757737,0.00639682208434797,0.0035135076816419,0.0061204725673872,0.00497135924937446,0.00585689749180545,"europe","d_tempsrping"
"3134","Erithacus rubecula",2.61782569830238,0.0449238448934235,0.00267963213639251,0.00746494746156241,0.00650227364488493,0.00946649689985313,0.00690141229832667,0.015262081065017,0.00722128111864108,0.00322600990350246,0.00699930723824528,0.00134014595094786,0.00702233914686074,0.0035858778013785,0.00687692045722451,0.0447616654718404,0.00264340663540718,0.00540632183624884,0.00590049723823217,0.00860164591641637,0.00629141297487823,0.0149917190732566,0.00651036936612317,0.00364827348722774,0.00618507271473831,0.00198615250413835,0.0062198481716129,0.00356172747502772,0.005820743810084,"europe","d_tempsrpingvar"
"3135","Erithacus rubecula",2.61782569830238,0.0457507317142668,0.00278254561006699,0.00829183428240572,0.00649304831667363,0.0129346722868531,0.00725039494907511,0.0172505763819915,0.00728511778700654,0.00839564060054582,0.00697955028665307,0.00762919896914621,0.00681130472102582,0.00978465802117014,0.00689256747117887,0.0455885522926837,0.00266336216807041,0.00623320865709216,0.00573227424027345,0.0120698213034163,0.00625201867813948,0.0169802143902311,0.00676008070042125,0.0088179041842711,0.00640653191709051,0.00827520552233669,0.00594683027151007,0.00976050769481937,0.00608569525002024,"europe","d_precspring"
"3136","Erithacus rubecula",2.61782569830238,0.0450637127881333,0.00265498235869245,0.00760481535627226,0.00659392511328913,0.00601720935427367,0.00667273190856733,0.0153800492748791,0.00756488042853084,0.00297736317730784,0.00703503174238023,0.00341928571041869,0.00681020727342597,0.00501297776457639,0.00692684507886175,0.0449015333665503,0.00263440906615828,0.00554618973095869,0.00563825325620649,0.00515235837083691,0.00595179850427005,0.0151096872831187,0.00667372157334197,0.00339962676103312,0.00591695217463357,0.00406529226360918,0.00604392661478347,0.00498882743822561,0.00610127099551707,"europe","d_shannon"
"3137","Erithacus rubecula",2.61782569830238,0.0446228618465378,0.00277172568472469,0.00716396441467674,0.00652055581668548,0.00599774571682437,0.00693663300015625,0.0143321429745138,0.0074526958494568,0.0046905614876976,0.00742425572041759,0.00310302171759817,0.00694188985343468,0.00486526671547029,0.00684315182377606,0.0444606824249548,0.0027105300658333,0.00510533878936318,0.00558874410334773,0.00513289473338761,0.0061187434159237,0.0140617809827535,0.00691365875486251,0.00511282507142287,0.00624323984066474,0.00374902827078865,0.00605809758350978,0.00484111638911951,0.00594306985932692,"europe","protectedarea_perc"
"3138","Erithacus rubecula",2.61782569830238,0.0452913898996172,0.0026603250611256,0.00783249246775609,0.00681978554771901,0.00533628637825715,0.00693082985741906,0.0122544093852772,0.00727717417540463,-0.00342844196213568,0.00714827366150876,-0.00245713669940153,0.00694030044456424,-0.00045335948060524,0.0068780480731998,0.0451292104780341,0.00266315854181863,0.00577386684244253,0.00556976144681156,0.00447143539482039,0.00590812379701734,0.0119840473935169,0.00675958169682822,-0.0030061783784104,0.00623404137539766,-0.00181113014621105,0.0060769156618429,-0.000477509806956019,0.00576417855990081,"europe","d_treedensity"
"3139","Erithacus rubecula",2.61782569830238,0.0457759996475352,0.00274975813369041,0.00831710221567408,0.00644820561077088,0.0144864444742684,0.00679816394314131,0.0181854209878338,0.00726426088021613,0.0108253862139177,0.00713921320445841,0.00892701203548037,0.0071731152169151,0.0110421015635975,0.00690641236915287,0.0456138202259521,0.00268635789833518,0.00625847659036052,0.0058088387786258,0.0136215934908317,0.00618961532158099,0.0179150589960734,0.00665857019742673,0.0112476497976429,0.00650643003179014,0.00957301858867085,0.00588611516336053,0.0110179512372467,0.00585052313372738,"europe","eulandsystem_forest_lowmedium"
"3140","Erithacus rubecula",2.61782569830238,0.0450557919489933,0.00268966235182052,0.0233091506264558,0.00579202916981503,0.0254321982481351,0.006452295536785,0.0308994828769052,0.0067407916893394,0.0204661199768587,0.00668266002583312,0.0187294499814581,0.00643265465693248,0.0208574584287319,0.00631088842309836,0.0448936125274103,0.00274569740598144,0.0212505250011423,0.00541816875160518,0.0245673472646984,0.00580600745013929,0.0306291208851449,0.00610266096918955,0.020888383560584,0.00582138522909556,0.0193754565346485,0.0053741590972091,0.0208333081023811,0.00550744501591048,"europe","eulandsystem_forest_high"
"3141","Erithacus rubecula",2.61782569830238,0.0446641350068251,0.00264839279468614,0.030848325101232,0.00491689813339009,0.0329713727229113,0.00524447366777933,0.0384386573516814,0.00579884106547894,0.0280052944516349,0.00554470488944359,0.0262686244562343,0.00521789434309255,0.0283966329035081,0.00522691025762701,0.044501955585242,0.00275298746933652,0.0287896994759185,0.00363201012122116,0.0321065217394746,0.00428548541509248,0.0381682953599211,0.00474588550773671,0.0284275580353602,0.00446958551202262,0.0269146310094247,0.00391342875003138,0.0283724825771573,0.00411269880924143,"europe","d_agri"
"3142","Erithacus rubecula",2.61782569830238,0.0449583683465879,0.00267057442558846,0.0056030247109963,0.00584188965255224,0.00772607233267563,0.00640202559635207,0.0131933569614457,0.00686154552986269,0.00275999406139922,0.0065144461549655,0.00102332406599854,0.00642826854242443,0.00315133251327237,0.00604310372347013,0.0447439197837272,0.00265814338936315,0.00538857614813561,0.00569853751959778,0.00870539841169174,0.0060540264694499,0.0147671720321382,0.00684226217679181,0.00502643470757737,0.00630051139114217,0.0035135076816419,0.00585057516631607,0.00497135924937446,0.00595627880324552,"europe","eulandsystem_farmland_low"
"3143","Erithacus rubecula",2.61782569830238,0.0448761395263671,0.0026448741902653,0.00741724209450606,0.0065908237460289,0.0113980542707227,0.00662730405525322,0.00518144809248424,0.00662761770650296,0.010032038294838,0.00708558504978965,0.00385655356379491,0.00682056160531533,0.00579439705390323,0.00689496439985367,0.0447139601047841,0.00267466573063369,0.0053586164691925,0.00584888161202893,0.0105332032872859,0.00635433530789701,0.00491108610072389,0.00578460408169801,0.0104543018785633,0.00635895735021273,0.0045025601169854,0.00598898477101451,0.00577024672755245,0.0061238699286837,"europe","eulandsystem_farmland_medium"
"3144","Erithacus rubecula",2.61782569830238,0.0454113612720972,0.00263272523465744,0.00795246384023616,0.00661039254992016,0.0100755114619155,0.00691370745970878,0.0155427960906856,0.00744550371243359,0.00294420066119741,0.00714464154331718,0.00146424419161651,0.00697079579740913,0.00321662201056847,0.00670127734127241,0.0452491818505142,0.0026893624025038,0.00589383821492259,0.00569644614977812,0.00921066047847872,0.00611369689522519,0.0152724340989252,0.00677727340781739,0.00336646424492268,0.00670337768526594,0.00211025074480699,0.00594134518398573,0.00319247168421769,0.00614898607206216,"europe","eulandsystem_farmland_high"
"3145","Falco columbarius",-1.64858419013638,-0.0842245238264286,0.359527685288366,-0.289060988778323,0.610200124790247,-0.208723007134958,0.620402765544266,-0.17841386711612,0.612949440058626,-0.251343317196775,0.604517994485348,-0.170543221892565,0.617409553909641,-0.288622830279461,0.585353238563488,0.0988723237193623,0.252829152745598,0.0988723237193623,0.26210197028086,0.1578361372145,0.254680414154684,0.13895312072498,0.263149503063786,0.103942694712737,0.266791476336716,0.191361627736099,0.259746242232185,0.130309480394645,0.253984213008991,"1","none"
"3146","Falco columbarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"3147","Falco columbarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"3148","Falco columbarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA
"3150","Falco columbarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",NA
"3151","Falco columbarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23",NA
"3153","Falco columbarius",-0.622667870572657,-0.127931938208505,0.134245946200228,-0.0706980081120757,0.150363238751733,-0.0733691315830333,0.144498321814153,-0.0893333867536093,0.149089565255394,-0.0364709617359809,0.144596235252758,-0.031292825174112,0.14182426472382,-0.0358355309350162,0.14714323793184,-0.0414125420684984,0.0909126905860505,-0.0414125420684984,0.0958079055759365,-0.0499360154726956,0.0937238495917276,-0.0490762713560517,0.0929354294482282,-0.0410464774577576,0.0926304360157252,-0.0427891682623419,0.0949089387539912,-0.0438126842844827,0.0937739432738754,"europe","none"
"3154","Falco columbarius",-0.622667870572657,-0.0740364728845227,0.0974533079957689,-0.0168025427880938,0.105937497347142,-0.0194736662590514,0.114582791392064,-0.0354379214296275,0.117020015279505,0.017424503588001,0.112342540223789,0.0226026401498699,0.106224037922883,0.0180599343889657,0.104827772230886,0.0124829232554835,0.00498440138459196,0.0124829232554835,0.00500389567294147,0.0039594498512863,0.00157045623963179,0.00481919396793022,0.00188359049069602,0.0128489878662243,0.00526612369564828,0.01110629706164,0.00432065008874295,0.0100827810394992,0.00414643124120287,"europe","year"
"3155","Falco columbarius",-0.622667870572657,-0.125385034405654,0.121103702212326,-0.0681511043092254,0.136798161429226,-0.0706386420939853,0.130899709308393,-0.0865347645055814,0.140059599564266,-0.0336448799975103,0.12676672613797,-0.0284258362816111,0.132929586707028,-0.0330449454404683,0.130266386219811,-0.0414125420684984,0.0940280128172251,-0.0414125420684984,0.0925166654056577,-0.0499360154726956,0.0909336977358715,-0.0490762713560517,0.0928755211916637,-0.0410464774577576,0.0927400944280526,-0.0427891682623419,0.0889789202526513,-0.0438126842844827,0.092815021288478,"europe","d_impervious"
"3156","Falco columbarius",-0.622667870572657,-0.140414861463988,0.131170781167559,-0.0831809313675592,0.152079021215365,-0.0773285814343196,0.146674796950956,-0.0941525807215396,0.151283024157666,-0.0493199496022052,0.148494124194979,-0.0423991222357519,0.140912274015812,-0.0459183119745154,0.141549579094962,-0.0538954653239819,0.0935199363490889,-0.0538954653239819,0.0949108217259294,-0.0538954653239819,0.0930934102987705,-0.0538954653239819,0.0941722388183759,-0.0538954653239819,0.0926941763203794,-0.0538954653239819,0.0916305750701206,-0.0538954653239819,0.0932243516393128,"europe","d_tempsrping"
"3157","Falco columbarius",-0.622667870572657,-0.0754784433587252,0.125734607274841,-0.0182445132622963,0.141810481766988,-0.0237334590137242,0.147765175824648,-0.0320836929494346,0.147386085090224,-0.016391758241229,0.144073507384651,-0.0146737726450354,0.139644281814093,-0.0164862019598543,0.144984367063421,-0.0414125420684984,0.0949567982814382,-0.0414125420684984,0.0942957183275572,-0.0499360154726956,0.0922520323650672,-0.0490762713560517,0.092949557716474,-0.0410464774577576,0.0908050565786202,-0.0427891682623419,0.0941016099513294,-0.0438126842844827,0.0951908807231784,"europe","d_tempsrpingvar"
"3158","Falco columbarius",-0.622667870572657,-0.129129702103641,0.133756501573525,-0.0718957720072118,0.143903161196588,-0.0743072896031292,0.144922912253354,-0.0903901677960732,0.1451121025921,-0.037365122523953,0.149407632892124,-0.03208702646341,0.14281095491519,-0.0366269040770543,0.140903341234369,-0.0414125420684984,0.0918490608990963,-0.0414125420684984,0.0927226624737575,-0.0499360154726956,0.0913495176943022,-0.0490762713560517,0.0925170387819146,-0.0410464774577576,0.0925737390967476,-0.0427891682623419,0.0910859996122945,-0.0438126842844827,0.0953453144584138,"europe","d_precspring"
"3159","Falco columbarius",-0.622667870572657,-0.113286197791553,0.131023660089643,-0.0560522676951243,0.143591344422701,-0.0680330029663759,0.137168162274548,-0.091656726309999,0.149299349463544,-0.0349222041909642,0.142411650170632,-0.0340276315587732,0.145267608872287,-0.037519760675062,0.144995811153779,-0.0414125420684984,0.0967058022935659,-0.0414125420684984,0.089005074435568,-0.0499360154726956,0.0949111876035535,-0.0490762713560517,0.0939198310594231,-0.0410464774577576,0.0908807013365623,-0.0427891682623419,0.0946456886698361,-0.0438126842844827,0.0935135307593276,"europe","d_shannon"
"3160","Falco columbarius",-0.622667870572657,-0.133636888337008,0.125769723278241,-0.0764029582405792,0.141902562665301,-0.0822400740479884,0.138162335554866,-0.0954446692430248,0.15136869429985,-0.0418201369215437,0.146444914724875,-0.0364984591852695,0.143543503860465,-0.0413932204397905,0.144929149724786,-0.0414125420684984,0.0931528618979079,-0.0414125420684984,0.0932298371460875,-0.0499360154726956,0.0909457880740583,-0.0490762713560517,0.0944620286386439,-0.0410464774577576,0.0919275042525,-0.0427891682623419,0.0929873348576108,-0.0438126842844827,0.0916853129872046,"europe","protectedarea_perc"
"3161","Falco columbarius",-0.622667870572657,-0.113226309462067,0.132811828051768,-0.0559923793656385,0.140840331101478,-0.047252662120718,0.143309955520409,-0.0668008913862071,0.149962365026679,-0.000970770663148131,0.145709942377351,-0.0024820857454569,0.143015220692157,-0.00671790583851726,0.142687827123813,-0.0414125420684984,0.088521983977283,-0.0414125420684984,0.096515772735005,-0.0499360154726956,0.0936691149016934,-0.0490762713560517,0.0950316706634175,-0.0410464774577576,0.0941158575960332,-0.0427891682623419,0.094775536280362,-0.0438126842844827,0.0934841871275276,"europe","d_treedensity"
"3162","Falco columbarius",-0.622667870572657,-0.140722219433385,0.13384114207885,-0.0834882893369557,0.143923091448945,-0.0846705154402195,0.142406883670971,-0.101285447225884,0.14453938640155,-0.047292143078667,0.146975126147225,-0.0421735080988805,0.139046811137824,-0.0467209675780509,0.143721555645836,-0.0414125420684984,0.0886334431607241,-0.0414125420684984,0.0929106314601792,-0.0499360154726956,0.0927477258649232,-0.0490762713560517,0.0918215730730809,-0.0410464774577576,0.0956728180184408,-0.0427891682623419,0.0904700677617385,-0.0438126842844827,0.0921874661859078,"europe","eulandsystem_forest_lowmedium"
"3163","Falco columbarius",-0.622667870572657,-0.111227002524213,0.12611312072402,-0.0674933178549375,0.141042986637958,-0.0701644413258952,0.144216047538502,-0.0861286964964712,0.14744842198259,-0.0332662714788428,0.146463001526536,-0.0280881349169738,0.143954139775882,-0.032630840677878,0.143971344059806,-0.0414125420684984,0.0944754455640023,-0.0414125420684984,0.0938618692194962,-0.0499360154726956,0.096837131356204,-0.0490762713560517,0.0935443013648542,-0.0410464774577576,0.0950396385954561,-0.0427891682623419,0.0905406084340947,-0.0438126842844827,0.093314151596127,"europe","eulandsystem_forest_high"
"3164","Falco columbarius",-0.622667870572657,-0.10839620392935,0.129944840874896,-0.0441855448335272,0.140690101962227,-0.0468566683044848,0.138860739114551,-0.0628209234750609,0.14459050338717,-0.00995849845743243,0.147499309499476,-0.00478036189556351,0.139342764397036,-0.00932306765646768,0.139690301128218,-0.0414125420684984,0.0953621205926425,-0.0414125420684984,0.0922664706267451,-0.0499360154726956,0.0906611655408845,-0.0490762713560517,0.0974466443179487,-0.0410464774577576,0.0898960645700372,-0.0427891682623419,0.092275865597585,-0.0438126842844827,0.0924510655668385,"europe","d_agri"
"3165","Falco columbarius",-0.622667870572657,-0.138169539877426,0.126411628166046,-0.131646023449666,0.129423118039449,-0.134317146920623,0.131478433069854,-0.150281402091199,0.140165201418664,-0.0974189770735709,0.128573588511245,-0.0922408405117019,0.124828858679244,-0.0967835462726061,0.126345226542876,-0.0414125420684984,0.0910652836527828,-0.0414125420684984,0.0944065840725029,-0.0499360154726956,0.0929132819808169,-0.0490762713560517,0.094973604524222,-0.0410464774577576,0.0924140045689465,-0.0427891682623419,0.094546430331572,-0.0438126842844827,0.0959225912295523,"europe","eulandsystem_farmland_low"
"3166","Falco columbarius",-0.622667870572657,-0.12612385989623,0.12982529109857,-0.0688899297998011,0.149589097527477,-0.0754629064315921,0.147046276507535,-0.0730322343789166,0.143081428554439,-0.0442326159764953,0.143061954549517,-0.0320660818535451,0.141744890249876,-0.0363093950058351,0.143666929481921,-0.0414125420684984,0.0924302713423312,-0.0414125420684984,0.0940358357194949,-0.0499360154726956,0.09176133047709,-0.0490762713560517,0.0931996040992159,-0.0410464774577576,0.0907147574610122,-0.0427891682623419,0.0934225693918815,-0.0438126842844827,0.0928262365576438,"europe","eulandsystem_farmland_medium"
"3167","Falco columbarius",-0.622667870572657,-0.133882461242797,0.133334695854514,-0.0766485311463682,0.140691171589491,-0.0793196546173258,0.146492565934404,-0.0952839097879019,0.155000657477541,-0.0449436779501908,0.14208101068161,-0.0394665060213527,0.139807278113424,-0.0444467689480759,0.136767286989814,-0.0414125420684984,0.093716541746967,-0.0414125420684984,0.0916981312904781,-0.0499360154726956,0.0891355365337304,-0.0490762713560517,0.0881612487196468,-0.0410464774577576,0.0899563191383149,-0.0427891682623419,0.0915706999678788,-0.0438126842844827,0.0944295805707361,"europe","eulandsystem_farmland_high"
"3168","Falco naumanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"3170","Falco naumanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"3171","Falco naumanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA
"3172","Falco naumanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA
